15/04/2010;-212
21/04/2010;198
11/05/2010;-212
13/05/2010;208
28/05/2010;78
03/06/2010;268
04/06/2010;698
11/06/2010;568
14/06/2010;58
15/06/2010;498
16/06/2010;-382
18/06/2010;348
21/06/2010;-192
23/06/2010;-382
23/06/2010;-92
24/06/2010;88
28/06/2010;338
01/07/2010;68
05/07/2010;8
07/07/2010;-132
08/07/2010;-312
09/07/2010;-322
12/07/2010;158
13/07/2010;288
14/07/2010;-142
16/07/2010;-302
16/07/2010;138
19/07/2010;178
20/07/2010;-62
21/07/2010;-12
23/07/2010;188
30/07/2010;108
02/08/2010;-92
03/08/2010;658
04/08/2010;-292
07/09/2010;278
08/09/2010;448
10/09/2010;358
15/09/2010;218
20/09/2010;-242
20/09/2010;-222
21/09/2010;-222
22/09/2010;-72
23/09/2010;138
24/09/2010;-42
27/09/2010;368
01/10/2010;-392
01/10/2010;-72
04/10/2010;78
06/10/2010;308
07/10/2010;-152
08/10/2010;-392
08/10/2010;88
12/10/2010;-392
13/10/2010;-112
01/11/2010;-392
02/11/2010;-252
03/11/2010;138
04/11/2010;298
05/11/2010;-392
05/11/2010;-392
08/11/2010;-152
10/11/2010;-182
10/11/2010;-232
12/11/2010;858
30/12/2010;-2
03/01/2011;38
04/01/2011;258
05/01/2011;-332
06/01/2011;158
06/01/2011;278
07/01/2011;368
11/01/2011;-252
12/01/2011;848
11/02/2011;-82
15/02/2011;-232
16/02/2011;88
17/02/2011;188
18/02/2011;-122
21/02/2011;218
23/02/2011;-152
23/02/2011;178
24/02/2011;-302
25/02/2011;-32
01/03/2011;-222
11/03/2011;38
14/03/2011;-362
15/03/2011;-372
16/03/2011;498
18/03/2011;-372
18/03/2011;178
21/03/2011;-102
22/03/2011;-202
25/03/2011;-192
25/03/2011;8
29/03/2011;258
14/04/2011;-362
15/04/2011;-262
15/04/2011;108
18/04/2011;798
20/04/2011;-82
21/04/2011;428
26/04/2011;-22
28/04/2011;388
29/04/2011;158
02/05/2011;58
05/05/2011;278
19/05/2011;18
07/06/2011;158
09/06/2011;248
10/06/2011;388
14/06/2011;-202
15/06/2011;438
21/06/2011;-212
22/06/2011;238
29/06/2011;198
01/07/2011;-2
04/07/2011;-12
05/07/2011;-12
06/07/2011;88
07/07/2011;-122
08/07/2011;1168
21/07/2011;-382
22/07/2011;-132
25/07/2011;268
26/07/2011;228
27/07/2011;348
08/08/2011;1328
15/08/2011;98
16/08/2011;-402
17/08/2011;658
25/08/2011;558
26/08/2011;238
30/08/2011;548
31/08/2011;-402
01/09/2011;368
01/09/2011;498
08/09/2011;-82
09/09/2011;888
16/09/2011;238
19/09/2011;-22
21/09/2011;208
22/09/2011;138
23/09/2011;-412
26/09/2011;-412
26/09/2011;-62
27/09/2011;708
28/09/2011;598
30/09/2011;-412
03/10/2011;18
04/10/2011;-222
05/10/2011;-162
06/10/2011;-412
07/10/2011;-332
18/10/2011;-402
18/10/2011;-402
19/10/2011;-142
20/10/2011;108
21/10/2011;588
24/10/2011;-402
24/10/2011;88
25/10/2011;-402
25/10/2011;-252
26/10/2011;-362
26/10/2011;38
31/10/2011;758
01/11/2011;268
04/11/2011;718
09/11/2011;678
14/11/2011;878
15/11/2011;-412
17/11/2011;-412
18/11/2011;328
21/11/2011;-412
23/11/2011;1578
23/11/2011;278
07/12/2011;248
08/12/2011;668
09/12/2011;78
12/12/2011;598
13/12/2011;38
14/12/2011;728
16/12/2011;668
21/12/2011;-412
21/12/2011;408
22/12/2011;18
23/12/2011;-212
04/01/2012;-412
05/01/2012;238
20/01/2012;528
23/01/2012;318
24/01/2012;-112
26/01/2012;318
30/01/2012;-12
31/01/2012;178
02/02/2012;28
03/02/2012;628
06/02/2012;-412
06/02/2012;-202
07/02/2012;-292
07/02/2012;548
10/02/2012;-22
13/02/2012;-312
14/02/2012;-282
14/02/2012;28
15/02/2012;-312
15/02/2012;608
17/02/2012;128
20/02/2012;-72
22/02/2012;458
23/02/2012;138
07/03/2012;-272
09/03/2012;-212
12/03/2012;-122
12/03/2012;-192
13/03/2012;-82
13/03/2012;368
23/03/2012;138
26/03/2012;508
27/03/2012;-392
27/03/2012;48
28/03/2012;498
29/03/2012;138
30/03/2012;58
02/04/2012;318
